Frame,Variance
0,0
1,0.01389222
2,0.01375103
3,0.01371531
4,0.013802
5,0.01379494
6,0.01378308
7,0.01379941
8,0.01372585
9,0.01371475
10,0.0137976
11,0.01383261
12,0.01391133
13,0.01385499
14,0.01378627
15,0.01385675
16,0.01376138
17,0.01382334
18,0.01377315
19,0.01375886
20,0.01369105
21,0.01385346
22,0.01396707
23,0.01380141
24,0.01346896
25,0.01366714
26,0.01349596
27,0.01343618
28,0.01350592
29,0.01336653
30,0.01352082
31,0.01283891
32,0.01301817
33,0.01277946
34,0.01282966
35,0.012828
36,0.01276924
37,0.01277728
38,0.01261382
39,0.01256593
40,0.01241996
41,0.01240518
42,0.01221347
43,0.01220961
44,0.01216594
45,0.0120488
46,0.01187925
47,0.0117747
48,0.01168095
49,0.01152897
50,0.01142039
51,0.0114669
52,0.01162547
53,0.01136941
54,0.01133524
55,0.01119938
56,0.01106905
57,0.01080194
58,0.01043638
59,0.01048285
60,0.01022025
61,0.01000748
62,0.009855795
63,0.00959026
64,0.009429553
65,0.009387699
66,0.009117236
67,0.00885307
68,0.008387463
69,0.008041604
70,0.007586891
71,0.007475787
72,0.007163695
73,0.007161247
74,0.006918875
75,0.00695563
76,0.007032268
77,0.0069564
78,0.006936797
79,0.006815284
80,0.006801874
81,0.006712545
82,0.006761034
83,0.00662644
84,0.006591883
85,0.006505508
86,0.006527571
87,0.006516927
88,0.006455423
89,0.006273173
90,0.005938161
91,0.005805399
92,0.005625522
93,0.005495077
94,0.005329909
95,0.005276331
96,0.00522292
97,0.005192759
98,0.00519588
99,0.005074119
100,0.005080013
101,0.005134682
102,0.005093003
103,0.005028117
104,0.004971009
105,0.00495334
106,0.004757843
107,0.00470655
108,0.004769038
109,0.004731843
110,0.004655364
111,0.00462066
112,0.004584922
113,0.004575102
114,0.004468202
115,0.004589011
116,0.004569833
117,0.004530552
118,0.004489941
119,0.004519255
120,0.004459718
121,0.004467327
122,0.004423254
123,0.004374785
124,0.004350963
125,0.004253968
126,0.004251441
127,0.00415985
128,0.004091891
129,0.004178853
130,0.004190257
131,0.004118852
132,0.004107668
133,0.004086376
134,0.004015177
135,0.00399742
136,0.003972929
137,0.003920279
138,0.003931995
139,0.003940868
140,0.003910661
141,0.00380162
142,0.003810428
143,0.003787899
144,0.003787812
145,0.003818103
146,0.00378932
147,0.00377863
148,0.003802012
