Frame,MSE
0,0
1,0.009788554
2,0.01834409
3,0.01224802
4,0.01261192
5,0.007250427
6,0.008970025
7,0.006776426
8,0.006906284
9,0.004435936
10,0.005255214
11,0.005571623
12,0.00575214
13,0.005658417
14,0.005752335
15,0.005662972
16,0.00548589
17,0.005532165
18,0.00588331
19,0.005572775
20,0.005237101
21,0.00556837
22,0.005024266
23,0.003992149
24,0.00397618
25,0.003524575
26,0.003774287
27,0.004352816
28,0.003449703
29,0.003347052
30,0.003546673
31,0.003055023
32,0.003105333
33,0.003235185
34,0.003267173
35,0.003026641
36,0.002426437
37,0.002394716
38,0.002407779
39,0.002970567
40,0.002710192
41,0.003048636
42,0.002604941
43,0.002291296
44,0.002476275
45,0.002771402
46,0.002556076
47,0.002627795
48,0.002548357
49,0.002500202
50,0.001848378
51,0.001782923
52,0.001816213
53,0.001768253
54,0.001696658
55,0.001612928
56,0.00165215
57,0.00156452
58,0.001648615
59,0.001592326
60,0.001687877
61,0.0015817
62,0.001556711
63,0.001763961
64,0.001664227
65,0.001970504
66,0.0018776
67,0.001651801
68,0.001601847
69,0.001641518
70,0.001691426
71,0.001748306
72,0.001899697
73,0.00180262
74,0.002044518
75,0.001967783
76,0.001950612
77,0.002153066
78,0.00175682
79,0.001775111
80,0.001630352
81,0.001877507
82,0.001983802
83,0.001688335
84,0.001645787
85,0.001458032
86,0.001505416
87,0.002392416
88,0.002340663
89,0.001280724
90,0.001164305
91,0.001176827
92,0.001171564
93,0.001130831
94,0.0009653362
95,0.001045997
96,0.0009617481
97,0.001044962
98,0.00104334
99,0.0009811379
100,0.0009261238
101,0.0009117976
102,0.0009131135
103,0.004105026
104,0.004152982
105,0.004122628
106,0.004587201
107,0.004665999
108,0.004895836
109,0.005057571
110,0.004634259
111,0.005175335
112,0.004750546
113,0.004195388
114,0.003735174
115,0.005997099
116,0.00485034
117,0.006350677
118,0.005816665
119,0.007356445
120,0.004629308
121,0.008699996
122,0.005939518
123,0.005676628
124,0.005584259
125,0.006062608
126,0.009508033
127,0.00683059
128,0.005623191
129,0.00567099
130,0.006408907
131,0.006075984
132,0.006776791
133,0.005407236
134,0.007750697
135,0.005755223
136,0.005638301
137,0.006449152
138,0.00590566
139,0.008319132
140,0.006844301
141,0.009552093
142,0.01095949
143,0.00822548
144,0.005790816
145,0.005537011
146,0.005967222
147,0.005646951
148,0.006303585
149,0.007941831
150,0.006486881
151,0.007957762
152,0.007694781
153,0.00959794
154,0.01208034
155,0.01483692
156,0.01230808
157,0.008708754
158,0.007905079
159,0.006291151
160,0.007150949
161,0.007129434
162,0.006103657
163,0.005670368
164,0.004860859
165,0.006177979
166,0.006454891
167,0.005872406
168,0.004887192
169,0.00608889
170,0.006056085
171,0.004821288
172,0.004933439
173,0.005055276
174,0.004886944
175,0.005390436
176,0.005648911
177,0.00618234
178,0.004784121
179,0.004999201
180,0.005688366
181,0.005531679
182,0.006373025
183,0.005228908
184,0.004986196
185,0.005146791
186,0.004851382
187,0.004709384
188,0.004713972
189,0.003842513
190,0.00381141
191,0.004603346
192,0.004742268
193,0.003911634
194,0.003772376
195,0.003623551
196,0.003746412
197,0.003299736
198,0.003352774
199,0.003678768
200,0.003073478
201,0.003360683
202,0.00320347
203,0.002843023
204,0.003102803
205,0.003277173
206,0.003482992
207,0.003201482
208,0.002981506
209,0.002743033
210,0.002677074
211,0.002507264
212,0.002307178
213,0.002260845
214,0.002397384
215,0.002361706
216,0.002461262
217,0.002858008
218,0.002704771
219,0.002684425
220,0.00262168
221,0.002783719
222,0.002657018
223,0.002621718
224,0.00262035
225,0.002676519
226,0.002273193
227,0.002242656
228,0.002245266
229,0.002254874
230,0.002358444
231,0.002240581
232,0.002430226
233,0.002436602
234,0.002546246
235,0.002355683
236,0.002343348
237,0.00236811
238,0.002284425
239,0.002876777
240,0.002856948
241,0.002724896
242,0.002818676
243,0.002850919
244,0.002854831
245,0.002716579
246,0.002880677
247,0.003059922
248,0.003320357
249,0.003640294
250,0.003520706
251,0.003349692
252,0.003062189
253,0.003730733
254,0.004318101
255,0.003628766
256,0.004005542
257,0.003289645
258,0.003200294
259,0.003434739
260,0.003956338
261,0.003142201
262,0.00371885
263,0.003523242
264,0.003196276
265,0.002841054
266,0.002794009
267,0.003195038
268,0.002658479
269,0.002737483
270,0.002993261
271,0.003226695
272,0.003288652
273,0.003440956
274,0.003016017
275,0.003445419
276,0.00373574
277,0.004657432
278,0.003820682
279,0.003185662
280,0.002921735
281,0.002674238
282,0.002415325
283,0.003334313
284,0.003491869
285,0.004878422
286,0.004563503
287,0.004209995
288,0.003805247
289,0.004172064
290,0.003006804
291,0.004219141
292,0.003837637
293,0.00207015
294,0.001718237
295,0.001273431
296,0.001420797
297,0.00153052
298,0.001508871
299,0.001321495
300,0.001151684
301,0.00120818
302,0.001249306
303,0.001518874
304,0.001774977
305,0.001836099
306,0.001848869
307,0.001702682
308,0.001798225
309,0.001782696
310,0.001843805
311,0.00196887
312,0.002046592
313,0.00209378
314,0.001970723
315,0.001941598
316,0.002087961
317,0.001882897
318,0.001703027
319,0.00160977
320,0.001548062
321,0.001575523
322,0.001496748
323,0.001431461
324,0.0014309
325,0.001484124
326,0.001564304
327,0.001555612
328,0.001471477
329,0.001413387
330,0.001456302
331,0.001553013
332,0.001186194
333,0.001278047
334,0.001226978
335,0.001113783
336,0.001154601
337,0.001135994
338,0.001105568
339,0.001142435
340,0.00146088
341,0.001362464
342,0.000839442
343,0.0008201073
344,0.0008767825
345,0.0008734737
346,0.0008873881
347,0.0008922615
348,0.0009876663
349,0.001222562
350,0.001191411
351,0.0007881145
352,0.0007486725
353,0.000772059
354,0.0007702502
355,0.0007583721
356,0.0007810944
357,0.0007820123
358,0.0008325037
359,0.0008539435
360,0.0009016535
361,0.0008707197
362,0.0008752073
363,0.0009721434
364,0.0009942199
365,0.000965708
366,0.001091419
367,0.0009028745
368,0.0009009261
369,0.000936579
370,0.0009949086
371,0.001020039
372,0.001041912
373,0.0009779135
374,0.001016586
375,0.000982652
376,0.000989984
377,0.0009003895
378,0.0008965537
379,0.00098653
380,0.000927813
381,0.0009254172
382,0.0009407119
383,0.0009970244
384,0.001806443
385,0.001616441
386,0.001070396
387,0.00116482
388,0.001190063
389,0.001292603
390,0.001604396
391,0.001620309
392,0.001443866
393,0.002100357
394,0.001397817
395,0.001292532
396,0.001250744
397,0.001142874
398,0.001215325
399,0.001267416
400,0.001360846
401,0.001323163
402,0.001210963
403,0.001283992
404,0.001407177
405,0.001474396
406,0.001351027
407,0.001600151
408,0.001520933
409,0.001391085
410,0.001229307
411,0.001113764
412,0.001003967
413,0.0009669319
414,0.0009632383
415,0.001019973
416,0.001004747
417,0.001036005
418,0.001058232
419,0.001118472
420,0.001142987
421,0.001170931
422,0.001201916
423,0.001319812
424,0.001280279
425,0.001269891
426,0.001231092
427,0.001243224
428,0.001267733
429,0.001346822
430,0.001354492
431,0.001444979
432,0.001396443
433,0.001596741
434,0.001614875
435,0.001324686
436,0.001409649
437,0.001475882
438,0.001534558
439,0.001755009
440,0.001854748
441,0.00181352
442,0.001790783
443,0.001834884
444,0.001781361
445,0.001762885
446,0.001989446
447,0.001779368
448,0.0018033
449,0.001694375
450,0.001745783
451,0.001759735
452,0.001702069
453,0.001887017
454,0.001744859
455,0.001819451
456,0.001825973
457,0.00199392
458,0.002015086
459,0.002134737
460,0.002121023
461,0.001977726
462,0.00214368
463,0.002267848
464,0.002279242
465,0.002340475
466,0.002533122
467,0.002671361
468,0.002741005
469,0.002656934
470,0.002697919
471,0.002800899
472,0.002594166
473,0.002729684
474,0.0028706
475,0.002776765
476,0.002695071
477,0.002988171
478,0.003087333
479,0.00265981
480,0.002608869
481,0.002504925
482,0.00251989
483,0.002096715
484,0.001996054
485,0.002252009
486,0.002095837
487,0.001975272
488,0.001939758
489,0.002220084
490,0.002314532
491,0.002055235
492,0.001940861
493,0.001944265
494,0.001926554
495,0.002050561
496,0.001976193
497,0.001973736
498,0.001879866
499,0.001913527
500,0.001819603
501,0.001869504
502,0.001780591
503,0.001845295
504,0.001780794
505,0.00185473
506,0.001807021
507,0.001739868
508,0.001779807
509,0.001703216
510,0.001709357
511,0.001833391
512,0.001980916
513,0.001757661
514,0.001975925
515,0.001974509
516,0.001832008
517,0.001644678
518,0.001635083
519,0.001656514
520,0.001729896
521,0.001880942
522,0.001755496
523,0.001665485
524,0.001693246
525,0.001856607
526,0.001953124
527,0.001726483
528,0.001725075
529,0.00172314
530,0.001822722
531,0.001614498
532,0.001565955
533,0.00159774
534,0.00162163
535,0.001951355
536,0.001912127
537,0.001678241
538,0.001666442
539,0.001777428
540,0.001600751
541,0.001420111
542,0.001661205
543,0.001794194
544,0.001497414
