Frame,Variance
0,0
1,0.0170677
2,0.01522284
3,0.01460309
4,0.01421534
5,0.01402666
6,0.01397478
7,0.01393761
8,0.01379593
9,0.01375513
10,0.01376291
11,0.0137639
12,0.01373643
13,0.01374835
14,0.01367266
15,0.01370373
16,0.01368593
17,0.0136727
18,0.01361405
19,0.01364254
20,0.01361062
21,0.01370754
22,0.01372935
23,0.01372766
24,0.01334995
25,0.01340218
26,0.01339216
27,0.01334265
28,0.01332844
29,0.01333463
30,0.01332984
31,0.01278732
32,0.01276626
33,0.01270326
34,0.01271953
35,0.01273941
36,0.01261911
37,0.01263079
38,0.01271812
39,0.01263114
40,0.01254215
41,0.01243048
42,0.01229678
43,0.01226418
44,0.01216487
45,0.01254415
46,0.01238108
47,0.01210797
48,0.01195223
49,0.01182042
50,0.01158147
51,0.01147256
52,0.01184716
53,0.0113972
54,0.01114265
55,0.0110411
56,0.01084766
57,0.01051954
58,0.01021887
59,0.01017672
60,0.009868003
61,0.009666546
62,0.009484244
63,0.009258317
64,0.009126078
65,0.009017971
66,0.008848413
67,0.008543457
68,0.008133254
69,0.007730947
70,0.007290924
71,0.007132775
72,0.006909769
73,0.006870157
74,0.00669783
75,0.006709526
76,0.006711268
77,0.006658835
78,0.006629304
79,0.006628294
80,0.006534589
81,0.006496499
82,0.00652788
83,0.006449488
84,0.006394953
85,0.006370062
86,0.006365884
87,0.006344045
88,0.006388701
89,0.006342168
90,0.00623461
91,0.006118457
92,0.0060902
93,0.006084742
94,0.005393278
95,0.005095998
96,0.005057285
97,0.005009676
98,0.004995648
99,0.004930919
100,0.004864869
101,0.004944337
102,0.004897278
103,0.004881247
104,0.004856978
105,0.00479689
106,0.004740461
107,0.004679104
108,0.004686744
109,0.00463179
110,0.004598056
111,0.004535565
112,0.004498633
113,0.004451558
114,0.004414726
115,0.004520742
116,0.004476301
117,0.004427561
118,0.004388416
119,0.004398849
120,0.004337522
121,0.004344592
122,0.00426712
123,0.004276904
124,0.004257976
125,0.004161634
126,0.004146391
127,0.004095363
128,0.004016859
129,0.004074258
130,0.004069849
131,0.004021209
132,0.004022772
133,0.004005124
134,0.003928591
135,0.003916444
136,0.003883947
137,0.003843834
138,0.003851305
139,0.003854908
140,0.003840183
141,0.003741359
142,0.00375343
143,0.003727276
144,0.003718748
145,0.003736282
146,0.003704067
147,0.003701067
148,0.003721294
149,0.003714588
150,0.003681362
151,0.003693397
152,0.00371625
153,0.00372121
154,0.003760441
155,0.003755772
156,0.003804612
157,0.003825267
158,0.003862468
159,0.004022119
160,0.004072254
161,0.004106932
162,0.004240025
163,0.004288907
164,0.004319792
165,0.004457185
166,0.004549027
167,0.004431422
168,0.004534926
169,0.004677834
170,0.004817721
171,0.004923585
172,0.005030316
173,0.005242011
174,0.005173276
175,0.005444064
176,0.005569798
177,0.005722822
178,0.005914567
179,0.006020406
180,0.006230344
181,0.006286437
182,0.006310894
183,0.006447854
184,0.006395331
185,0.006476956
186,0.006301497
187,0.005524471
188,0.00475581
189,0.004712412
190,0.004705008
191,0.004664578
192,0.004641388
193,0.004698728
194,0.004786826
195,0.004759078
196,0.004819144
197,0.004907986
198,0.005007952
199,0.005190971
200,0.005277624
201,0.005347332
202,0.005199397
203,0.005207261
204,0.005180682
205,0.005181248
206,0.005092448
207,0.005007627
208,0.005081743
209,0.004769458
210,0.004693626
211,0.004630108
212,0.004692161
213,0.004673449
214,0.00459785
215,0.004571381
216,0.004603807
217,0.004599538
218,0.004546545
219,0.004533584
220,0.00446471
221,0.00449613
222,0.004492899
223,0.004509612
224,0.004524794
225,0.004517927
226,0.004554462
227,0.004592711
228,0.004602964
229,0.004655353
230,0.004696519
231,0.004692066
232,0.004700886
233,0.004735552
234,0.004766437
235,0.004752242
236,0.004773877
237,0.004813101
238,0.004873132
239,0.004895018
240,0.004928288
241,0.004998222
242,0.005007451
243,0.005009417
244,0.005086406
245,0.00514514
246,0.005166395
247,0.005214286
248,0.005259934
249,0.005324436
250,0.005372249
251,0.005371265
252,0.005374338
253,0.005371107
254,0.005392865
255,0.005415853
256,0.005444925
257,0.005475246
258,0.005329143
259,0.00531987
260,0.005343114
261,0.005360157
262,0.005315939
263,0.005316776
264,0.0053079
265,0.005368955
266,0.005408933
267,0.005383116
268,0.0053886
269,0.005397597
270,0.005383891
271,0.005349338
272,0.005446443
273,0.005452756
274,0.005471449
275,0.005448756
276,0.00544636
277,0.005442449
278,0.005423801
279,0.005455287
280,0.005499495
281,0.005458173
282,0.00545513
283,0.005447583
284,0.00542298
285,0.00534941
286,0.005249557
287,0.005194193
288,0.005167509
289,0.005048591
290,0.005092941
291,0.005274106
292,0.005255925
293,0.005309978
294,0.005461199
295,0.005569621
296,0.005669568
297,0.005492411
298,0.005252704
299,0.005435688
300,0.005448404
301,0.005985145
302,0.00646361
303,0.006633323
304,0.00667062
305,0.006726692
306,0.006598984
307,0.006801122
308,0.007067836
309,0.007363947
310,0.007677309
311,0.007971966
312,0.008075123
313,0.008047863
314,0.008121464
315,0.006183098
316,0.005327995
317,0.004890064
318,0.004960987
319,0.004995788
320,0.005091975
321,0.005175711
322,0.005078514
323,0.005039703
324,0.004981617
325,0.004873802
326,0.004788373
327,0.004582735
328,0.004529385
329,0.004410102
330,0.00430806
331,0.004308792
332,0.004325186
333,0.004291955
334,0.004437476
335,0.004503811
336,0.004560873
337,0.004615379
338,0.004667664
339,0.004703408
340,0.004637072
341,0.004230227
342,0.004197521
343,0.004166735
344,0.004139752
345,0.004098087
346,0.00402306
347,0.00405541
348,0.004333843
349,0.003983004
350,0.004002845
351,0.004035076
352,0.00408257
353,0.004089998
354,0.004160784
355,0.004153024
356,0.004100429
357,0.004254631
358,0.004300543
359,0.004400634
360,0.00444001
361,0.004775731
362,0.004819561
363,0.005000584
364,0.005184142
365,0.005324671
366,0.005570946
367,0.005668116
368,0.005730146
369,0.005711615
370,0.005719129
371,0.005787044
372,0.005808801
373,0.005743951
374,0.005817912
375,0.005918458
376,0.005972603
377,0.005947348
378,0.005900048
379,0.005851837
380,0.00575796
381,0.005733038
382,0.005712535
383,0.006171467
384,0.006176641
385,0.006185598
386,0.006055127
387,0.005991149
388,0.005928761
389,0.005848634
390,0.006245483
391,0.006473698
392,0.006443694
393,0.006277617
394,0.005795797
395,0.005630183
396,0.00558363
397,0.006147308
398,0.006087101
399,0.005911794
400,0.005699913
401,0.005697845
402,0.005599762
403,0.005364602
404,0.005032293
405,0.004900619
406,0.004771182
407,0.004689971
408,0.00464318
409,0.004602211
