Frame,MSE
0,0
1,0.0106472
2,0.04467313
3,0.04482691
4,0.02744473
5,0.01644561
6,0.01505834
7,0.01566327
8,0.01245647
9,0.01199074
10,0.01230113
11,0.01474339
12,0.0120631
13,0.01250652
14,0.01310072
15,0.01350344
16,0.0167073
17,0.0160786
18,0.01457523
19,0.01430291
20,0.01309317
21,0.01308573
22,0.01245463
23,0.01253603
24,0.01306569
25,0.01513942
26,0.01476354
27,0.009885184
28,0.00781264
29,0.009396922
30,0.007076201
31,0.006701094
32,0.007557138
33,0.00761099
34,0.006811631
35,0.007118763
36,0.00776674
37,0.004151478
38,0.0040889
39,0.004330591
40,0.003952011
41,0.003965532
42,0.004605108
43,0.003808334
44,0.003571466
45,0.003987197
46,0.005256631
47,0.005133832
48,0.005216415
49,0.005618976
50,0.004476886
51,0.004587014
52,0.005815812
53,0.005799416
54,0.004647978
55,0.004570702
56,0.004756717
57,0.004207695
58,0.004645518
59,0.005680933
60,0.005544884
61,0.005450483
62,0.003800764
63,0.003786902
64,0.00312225
65,0.003027881
66,0.003257598
67,0.003162068
68,0.003257792
69,0.003424834
70,0.003467695
71,0.003497021
72,0.003134307
73,0.002581438
74,0.002421731
75,0.002401719
76,0.002487315
77,0.002222013
78,0.002184753
79,0.002397288
80,0.002293824
81,0.002336567
82,0.002400776
83,0.002151286
84,0.001991075
85,0.002425959
86,0.002036723
87,0.003326141
88,0.003326162
89,0.002709409
90,0.001869177
91,0.001918848
92,0.00176708
93,0.001713124
94,0.001562349
95,0.001545101
96,0.00155271
97,0.00157473
98,0.001441582
99,0.001405055
100,0.001469652
101,0.001543339
102,0.001443386
103,0.006239441
104,0.005786244
105,0.006738801
106,0.00745035
107,0.008170267
108,0.007209443
109,0.01214141
110,0.007741603
111,0.01191638
112,0.007416371
113,0.005346041
114,0.004698451
115,0.004422483
116,0.006166277
117,0.004286335
118,0.004646783
119,0.004707681
120,0.005924691
121,0.007498153
122,0.02505727
123,0.02457684
124,0.008246419
125,0.008700684
126,0.007522324
127,0.007820434
128,0.007474446
129,0.00716415
130,0.007243717
131,0.00668009
132,0.006527469
133,0.006413873
134,0.007241522
135,0.008615128
136,0.009777792
137,0.00709773
138,0.007498767
139,0.008498265
140,0.007914022
141,0.007745287
142,0.01120145
143,0.008408714
144,0.008193162
145,0.01033165
146,0.006954765
147,0.007693328
148,0.01052698
149,0.008149179
150,0.008855505
151,0.01002081
152,0.01228081
153,0.01227687
154,0.01030839
155,0.01300101
156,0.01457222
157,0.01241045
158,0.006963145
159,0.005730494
160,0.007278904
161,0.00349455
162,0.003603312
163,0.003597545
164,0.004024079
165,0.005032649
166,0.004917083
167,0.004102712
168,0.004068246
169,0.003416375
170,0.004363789
171,0.0049949
172,0.005625343
173,0.005114913
174,0.004541738
175,0.004429968
176,0.004194298
177,0.005005783
178,0.005420248
179,0.004845863
180,0.005258549
181,0.005247446
182,0.004053048
183,0.003763926
184,0.003789553
185,0.003518902
186,0.003995332
187,0.004355033
188,0.004008748
189,0.00270369
190,0.003379199
191,0.003255095
192,0.003427368
193,0.003292964
194,0.003417879
195,0.003020472
196,0.002979768
197,0.002628014
198,0.002380823
199,0.002220689
200,0.002444186
201,0.002204754
202,0.002203158
203,0.002149685
204,0.00195944
205,0.002059252
206,0.001782866
207,0.001980162
208,0.002373306
209,0.002485678
210,0.002793442
211,0.001996419
212,0.001608557
213,0.001907404
214,0.001940513
215,0.001938055
216,0.001929895
217,0.001943205
218,0.00201714
219,0.002072178
220,0.002192542
221,0.002248747
222,0.003302989
223,0.00255335
224,0.002327134
225,0.002055218
226,0.002039871
227,0.001991387
228,0.001823502
229,0.001964042
230,0.001865054
231,0.001850833
232,0.002069138
233,0.001938338
234,0.001991437
235,0.002531138
236,0.001945006
237,0.001887686
238,0.001797744
239,0.002627611
240,0.002434126
241,0.002486803
242,0.00245443
243,0.002471067
244,0.002793832
245,0.002922327
246,0.002403811
247,0.002530569
248,0.003050805
249,0.00351601
250,0.00341521
251,0.003674362
252,0.003358001
253,0.004880886
254,0.005686805
255,0.004079696
256,0.004449416
257,0.004005767
258,0.00371301
259,0.004246346
260,0.003841199
261,0.003459012
262,0.003644735
263,0.003851408
264,0.004461905
265,0.003097578
266,0.004028197
267,0.002758412
268,0.002956492
269,0.003206328
270,0.003664752
271,0.004316777
272,0.003983313
273,0.003643951
274,0.003599728
275,0.003497685
276,0.004211595
277,0.006487274
278,0.005578978
279,0.005237105
280,0.005807412
281,0.004433652
282,0.00397702
283,0.01687496
284,0.007258235
285,0.003864401
286,0.00460981
287,0.002842012
288,0.002470485
289,0.002839172
290,0.002707016
291,0.004374327
292,0.002460449
293,0.002149834
294,0.001862808
295,0.001633508
296,0.001595253
297,0.001596749
298,0.001480212
299,0.001271372
300,0.001255745
301,0.001261678
302,0.001264215
303,0.001291797
304,0.001515011
305,0.001484123
306,0.001525852
307,0.001467679
308,0.001408939
309,0.001422103
310,0.001453476
311,0.001595262
312,0.001754393
313,0.002562909
314,0.001683579
315,0.001615192
316,0.00173447
317,0.001391499
318,0.001135686
319,0.001224318
320,0.001056269
321,0.000918925
322,0.000966253
323,0.001029595
324,0.0008831921
325,0.001014032
326,0.001023924
327,0.001153389
328,0.0008605509
329,0.0008707122
330,0.00101624
331,0.001150669
332,0.001285204
333,0.001178593
334,0.001044401
335,0.0009758383
336,0.0010912
337,0.0009713607
338,0.0009796766
339,0.000976415
340,0.001039291
341,0.0011645
342,0.0008277252
343,0.0007866292
344,0.0007697775
345,0.0008197387
346,0.0008157081
347,0.0008583941
348,0.001047779
349,0.0008839993
350,0.0006995432
351,0.0006499314
352,0.0006491669
353,0.0006455567
354,0.000603683
355,0.0006237638
356,0.000627564
357,0.0006502023
358,0.0007132316
359,0.000734185
360,0.0008318196
361,0.0008540853
362,0.0009043113
363,0.0008568729
364,0.0007498313
365,0.0007664615
366,0.0009099503
367,0.0009242506
368,0.0007967299
369,0.0009783646
370,0.0008723527
371,0.0009780837
372,0.0009644823
373,0.001053028
374,0.001214303
375,0.001176062
376,0.001198445
377,0.001190679
378,0.001236472
379,0.0008695661
380,0.0009901118
381,0.0008470194
382,0.0008688287
383,0.000886511
384,0.0008969348
385,0.001071906
386,0.001088501
387,0.001407091
388,0.001495372
389,0.001537039
390,0.001697083
391,0.001624261
392,0.001699038
393,0.001733979
394,0.001774106
395,0.001765481
396,0.001816497
397,0.001746722
398,0.001413425
399,0.001819555
400,0.001299139
401,0.001326419
402,0.001303884
403,0.001311761
404,0.001303301
405,0.001958081
406,0.001987462
407,0.002143755
408,0.002222761
409,0.002287952
410,0.001830811
411,0.002114176
412,0.001234186
413,0.001397418
414,0.001200778
415,0.00141624
416,0.001245153
417,0.001194592
418,0.0008779236
419,0.001042842
420,0.001121361
421,0.001086844
422,0.00126954
423,0.00144142
424,0.001426342
425,0.002214993
426,0.002330937
427,0.002348438
428,0.002395173
429,0.002709575
430,0.002668257
431,0.001411969
432,0.001262171
433,0.001340755
434,0.001247992
435,0.001320417
436,0.001574997
437,0.001641778
438,0.002639487
439,0.00278624
440,0.001703855
441,0.001626412
442,0.00168227
443,0.001598035
444,0.001679213
445,0.001643854
446,0.001662171
447,0.001544686
448,0.001748026
449,0.00178744
450,0.001614087
451,0.001869452
452,0.002141935
453,0.001829396
454,0.001888159
455,0.001951805
456,0.002124768
457,0.002192857
458,0.001821347
459,0.001995276
