Frame,MSE
0,0
1,0
2,0.01828431
3,0.01868653
4,0.01680003
5,0.01623196
6,0.01649042
7,0.01552003
8,0.01264672
9,0.01171267
10,0.0121064
11,0.01191763
12,0.009316995
13,0.009369475
14,0.008917665
15,0.008058631
16,0.006089079
17,0.005855281
18,0.005460201
19,0.005910493
20,0.005806308
21,0.005402058
22,0.005250166
23,0.005475689
24,0.006486825
25,0.005631813
26,0.005364347
27,0.005314746
28,0.00523496
29,0.004969865
30,0.005360054
31,0.004619246
32,0.00458865
33,0.004444978
34,0.004521948
35,0.004328506
36,0.003991184
37,0.004063338
38,0.004326788
39,0.004526193
40,0.004119264
41,0.003765753
42,0.003878258
43,0.00390539
44,0.003574606
45,0.00384842
46,0.003599761
47,0.003844328
48,0.003781838
49,0.003666615
50,0.003125255
51,0.002975532
52,0.002999641
53,0.003023729
54,0.003062889
55,0.003167249
56,0.003092892
57,0.002797486
58,0.002919835
59,0.002651635
60,0.002905579
61,0.002796473
62,0.002835608
63,0.002447869
64,0.002308217
65,0.002383396
66,0.002379363
67,0.002295346
68,0.002232996
69,0.002238033
70,0.002203589
71,0.00189584
72,0.001877496
73,0.002026235
74,0.001873457
75,0.001857675
76,0.001981994
77,0.002092302
78,0.001733335
79,0.00171438
80,0.001769464
81,0.00183661
82,0.002004274
83,0.00171726
84,0.001698384
85,0.001552406
86,0.001523054
87,0.002356324
88,0.002141841
89,0.00158159
90,0.00136418
91,0.001273023
92,0.001191184
93,0.001333369
94,0.001160992
95,0.001218875
96,0.001163246
97,0.001200869
98,0.001023909
99,0.0009718983
100,0.0009206155
101,0.001071567
102,0.0009591884
103,0.003129555
104,0.003160805
105,0.004278254
106,0.003837898
107,0.004286338
108,0.004053921
109,0.003939469
110,0.004102006
111,0.004093868
112,0.004572354
113,0.003682339
114,0.00315403
115,0.004791806
116,0.004959599
117,0.004423396
118,0.006084275
119,0.006755968
120,0.004550749
121,0.004964282
122,0.005566527
123,0.005659789
124,0.006655743
125,0.006451115
126,0.007656246
127,0.007482368
128,0.005429084
129,0.005763643
130,0.007475728
131,0.006611357
132,0.005310109
133,0.005469122
134,0.005526036
135,0.005813037
136,0.005135545
137,0.005719445
138,0.007745933
139,0.01578958
140,0.01345432
141,0.006530964
142,0.007276625
143,0.007125599
144,0.005123733
145,0.005128541
146,0.004702403
147,0.006032618
148,0.005501711
149,0.004949796
150,0.005114392
151,0.00546034
152,0.006801791
153,0.006312783
154,0.009089766
155,0.007599093
156,0.007461431
157,0.007654822
158,0.007649779
159,0.006617622
160,0.007223415
161,0.00615338
162,0.006632665
163,0.005675943
164,0.005381536
165,0.004568448
166,0.005936812
167,0.005121879
168,0.005221681
169,0.004033478
170,0.003869216
171,0.003833247
172,0.004032948
173,0.002993105
174,0.004306816
175,0.005187931
176,0.005710845
177,0.005668751
178,0.005398904
179,0.005619146
180,0.004446317
181,0.00460876
182,0.004246526
183,0.003385389
184,0.003161971
185,0.003345354
186,0.003316545
187,0.003027554
188,0.00275487
189,0.003831788
190,0.003656566
191,0.002741233
192,0.002618944
193,0.0026302
194,0.002524381
195,0.002724107
196,0.002917827
197,0.002664177
198,0.002596915
199,0.002310825
200,0.002088132
201,0.002089222
202,0.001838385
203,0.001738255
204,0.001742552
205,0.001648454
206,0.001738772
207,0.001654133
208,0.001770824
209,0.001927651
210,0.002184854
211,0.002210269
212,0.001982805
213,0.001949061
214,0.001956152
215,0.001708755
216,0.001778644
217,0.001760083
218,0.001928029
219,0.001845948
220,0.001867317
221,0.002140757
222,0.001934806
223,0.001976043
224,0.001832803
225,0.001690221
226,0.001648002
227,0.001611957
228,0.001558216
229,0.001651187
230,0.00162657
231,0.001812862
232,0.001721287
233,0.001643456
234,0.001654403
235,0.001625475
236,0.001578677
237,0.001570794
238,0.001542077
239,0.002054486
240,0.002041688
241,0.001990277
242,0.001950919
243,0.00192726
244,0.001930388
245,0.001847274
246,0.001894036
247,0.002060574
248,0.002434728
249,0.002657545
250,0.002644604
251,0.002169031
252,0.002528124
253,0.002631636
254,0.002419428
255,0.002493318
256,0.00254166
257,0.002250141
258,0.002198755
259,0.002139291
260,0.001994932
261,0.002070506
262,0.002286355
263,0.002321112
264,0.002157297
265,0.002273746
