Frame,MSE
0,0
1,0.004725005
2,0.00409689
3,0.004062686
4,0.004036719
5,0.004081218
6,0.004380169
7,0.0044097
8,0.00457545
9,0.004040051
10,0.004157859
11,0.004180354
12,0.004322633
13,0.004677455
14,0.004470124
15,0.004196678
16,0.004255435
17,0.004251753
18,0.004077027
19,0.003595229
20,0.003565916
21,0.003667604
22,0.00378127
23,0.003820096
24,0.003940225
25,0.00391781
26,0.003805881
27,0.004074307
28,0.003781469
29,0.003992367
30,0.004138034
31,0.004460988
32,0.004539852
33,0.004636043
34,0.004691113
35,0.004315359
36,0.004335061
37,0.004296233
38,0.004291185
39,0.004113479
40,0.004326575
41,0.004974826
42,0.005109977
43,0.004352353
44,0.00431425
45,0.004164446
46,0.005780742
47,0.005518377
48,0.005144196
49,0.005359581
50,0.005170498
51,0.005123835
52,0.005617904
53,0.005578734
54,0.004774809
55,0.003894041
56,0.004537557
57,0.004158404
58,0.0044106
59,0.004546046
60,0.003729506
61,0.003820634
62,0.003944904
63,0.004420426
64,0.004081179
65,0.004772578
66,0.00443707
67,0.004204137
68,0.003986573
69,0.003900538
70,0.003800799
71,0.003619554
72,0.003575835
73,0.003754117
74,0.003828076
75,0.003834432
76,0.003876836
77,0.003903441
78,0.004028411
79,0.004106396
80,0.00412324
81,0.004105548
82,0.004057396
83,0.0039415
84,0.003930038
85,0.003818055
86,0.003805633
87,0.003806309
88,0.003808878
89,0.00403434
90,0.003958093
91,0.004000832
92,0.004205963
93,0.004170636
94,0.004162589
95,0.00429183
96,0.004319741
97,0.00434439
98,0.004307076
99,0.0044275
100,0.004419559
101,0.004617493
102,0.004622656
103,0.004874455
104,0.004816404
105,0.004766029
106,0.005408803
107,0.005000957
108,0.005454042
109,0.006281439
110,0.007634453
111,0.004295853
112,0.004611467
113,0.004416739
114,0.003689919
115,0.004194653
116,0.004565766
117,0.004515496
118,0.004191404
119,0.004709405
120,0.005181101
121,0.004600931
122,0.003531145
123,0.003439498
124,0.003596961
125,0.003376154
126,0.003825078
127,0.003652737
128,0.003461828
129,0.004522789
130,0.00452871
131,0.004225333
132,0.006923999
133,0.005319765
134,0.004499936
135,0.004273001
136,0.004550132
137,0.004712341
138,0.00429312
139,0.003796329
140,0.003790361
141,0.00381331
142,0.003464448
143,0.003027196
144,0.003005391
145,0.003238973
146,0.003556223
147,0.004090595
148,0.003872636
149,0.003265937
150,0.003101531
151,0.002956487
152,0.002781883
153,0.002796361
154,0.002919452
155,0.002769116
156,0.002380918
157,0.002761674
158,0.003019339
159,0.003058911
160,0.003031665
161,0.002938661
162,0.002798716
163,0.002411242
164,0.00242743
165,0.002632483
166,0.002595693
167,0.002785065
168,0.0029995
169,0.002951977
170,0.002419275
171,0.002376742
172,0.00212116
173,0.002205072
174,0.002285933
175,0.002092059
176,0.002050046
177,0.001828807
178,0.001962997
179,0.001883046
180,0.002037942
181,0.001993858
182,0.001954654
183,0.001898345
184,0.001951199
185,0.002024069
186,0.002013964
187,0.002033552
188,0.002089815
189,0.002100756
190,0.002095659
191,0.002083645
192,0.002107783
193,0.002266665
194,0.002138691
195,0.002287917
196,0.002344112
197,0.002290551
198,0.00237825
199,0.002507799
200,0.002199207
201,0.00241719
202,0.002599517
203,0.002603072
204,0.002660486
205,0.002280772
206,0.00265052
207,0.003233102
208,0.003112989
209,0.002928015
210,0.00271852
211,0.002769801
212,0.002886858
213,0.003176294
214,0.003238529
215,0.003270394
216,0.00340711
217,0.002914696
218,0.00317313
219,0.003007231
220,0.003027232
221,0.00303537
222,0.002929789
223,0.00285231
224,0.002890146
225,0.00284391
226,0.003457956
227,0.003092089
228,0.003097792
229,0.003216644
230,0.004018814
231,0.003422662
232,0.003739132
233,0.00540475
234,0.004954084
235,0.005673662
236,0.005871257
237,0.005872651
238,0.005761976
239,0.00601437
240,0.008877936
241,0.006819501
242,0.006466907
243,0.006520982
244,0.006492084
245,0.006724685
246,0.006972347
247,0.007941848
248,0.007095165
249,0.007785785
250,0.005050049
251,0.004740745
252,0.004529417
253,0.005073927
254,0.005003534
255,0.005266158
256,0.005186773
257,0.005191747
258,0.00515882
259,0.004336979
260,0.004549628
261,0.004731405
262,0.004855911
263,0.004870012
264,0.004913995
265,0.004725304
266,0.004749673
267,0.004726984
268,0.004740433
269,0.00612651
270,0.008241075
271,0.009169798
272,0.006143925
273,0.00588854
274,0.005279403
275,0.004894978
276,0.005098238
277,0.007040955
278,0.006858276
279,0.007273727
280,0.007237599
281,0.007255003
282,0.006628653
283,0.006614332
284,0.007390585
285,0.007198427
286,0.005453353
287,0.00609471
288,0.005483372
289,0.00568466
290,0.005831552
291,0.005345496
292,0.005380613
293,0.00673488
294,0.007360943
295,0.00631403
296,0.005502843
297,0.004186943
298,0.004705923
299,0.004213448
300,0.005317783
301,0.006304958
302,0.005859168
303,0.00599777
304,0.005902277
305,0.005404887
306,0.005714433
307,0.006633956
308,0.006010428
309,0.004884041
310,0.005569333
311,0.005189744
312,0.004207848
313,0.004397504
314,0.004403247
315,0.004330663
316,0.004202824
317,0.004392592
318,0.004662845
319,0.004863738
320,0.004311128
321,0.003908642
322,0.00391554
323,0.004398196
324,0.004279244
325,0.00479395
326,0.004883339
327,0.004886537
328,0.005478954
329,0.004971802
330,0.004887694
331,0.005379425
332,0.0056871
333,0.005530754
334,0.006007413
335,0.005741653
336,0.005717671
337,0.005844543
338,0.005697466
339,0.005779967
340,0.006229139
341,0.006269049
342,0.005988878
343,0.00594891
344,0.005793754
345,0.00533123
346,0.004681193
347,0.00411307
348,0.005082413
349,0.005972663
350,0.004653823
351,0.005710877
352,0.00574201
353,0.005625535
354,0.005665908
355,0.005525562
356,0.004165058
357,0.005191403
358,0.009498348
359,0.00814533
360,0.008794401
361,0.008886714
362,0.008197333
363,0.008892586
364,0.004125193
365,0.003955225
366,0.004236249
367,0.00429414
368,0.004478625
369,0.003966771
370,0.004198301
371,0.004926926
372,0.003714355
373,0.004400413
374,0.003776782
375,0.003529962
376,0.003743773
377,0.004493925
378,0.003954342
379,0.004016434
380,0.004217969
381,0.005613241
382,0.003905312
383,0.0039403
384,0.00365111
385,0.003368507
386,0.003476589
387,0.004384408
388,0.00508908
389,0.005342602
390,0.004637742
391,0.004776496
392,0.00489735
393,0.005075415
394,0.005996554
395,0.006027073
396,0.006091249
397,0.00567067
398,0.006104243
399,0.005320825
400,0.005247138
401,0.004963311
402,0.004900014
403,0.004551849
404,0.00471013
405,0.004599721
406,0.004685426
407,0.004800825
408,0.004776851
409,0.004977001
410,0.004917526
411,0.004186784
412,0.004860686
413,0.005275879
414,0.005061649
415,0.005126693
416,0.005577242
417,0.005301313
418,0.004727365
419,0.00431206
420,0.003007
421,0.003175552
422,0.003279
423,0.003341468
424,0.003605199
425,0.004259465
426,0.004859515
427,0.004812629
428,0.004980118
429,0.005194908
430,0.005377657
431,0.004890726
432,0.004222769
433,0.003980552
434,0.003820705
435,0.003650895
436,0.003989969
437,0.004978553
438,0.004627922
439,0.004459958
440,0.004023722
441,0.003837787
442,0.003985994
443,0.005119772
444,0.004656644
445,0.003995444
446,0.003989039
447,0.00450109
448,0.004446527
449,0.004863905
450,0.005042554
451,0.005656135
452,0.005294214
453,0.005686028
454,0.005696516
455,0.00466291
456,0.004005474
457,0.004112439
458,0.003903036
459,0.003894454
460,0.004102651
461,0.004324429
462,0.004211559
463,0.004157605
464,0.00368049
465,0.003175285
466,0.003163638
467,0.003304584
468,0.003357162
469,0.003336399
470,0.003403014
471,0.003572459
472,0.004174446
473,0.005282221
474,0.004551312
475,0.004596648
476,0.004502989
477,0.004477502
478,0.004275824
479,0.004112761
480,0.004177123
481,0.004178668
482,0.004265494
483,0.004257631
484,0.003913417
485,0.003674297
486,0.003926564
487,0.003710839
488,0.003721913
489,0.00360666
490,0.00341897
491,0.003478321
492,0.00339482
493,0.003491332
494,0.003606105
495,0.005567142
496,0.006554633
497,0.007087001
498,0.007176522
499,0.007049107
500,0.007185451
501,0.007177851
502,0.007134839
503,0.007179306
504,0.007165605
505,0.007064863
506,0.007160227
507,0.007120403
508,0.006865113
509,0.006291835
510,0.005938679
511,0.00596035
512,0.005560047
513,0.005539729
514,0.007052755
515,0.007070103
516,0.006720112
517,0.006424887
518,0.006459062
519,0.006480598
520,0.006633462
521,0.006645028
522,0.006711456
523,0.006676968
524,0.006809893
525,0.006642366
526,0.006684655
527,0.006745992
528,0.00681987
529,0.006821957
530,0.007405229
531,0.007753764
532,0.007498513
533,0.006864936
534,0.007622981
535,0.007602965
536,0.007160151
537,0.006725747
538,0.007742282
539,0.008210302
540,0.007866062
541,0.008055069
542,0.007964797
543,0.0051547
544,0.00493181
545,0.005728647
546,0.004973582
547,0.005052805
548,0.00547714
549,0.004201142
550,0.004178727
551,0.004396916
552,0.004627846
553,0.004902452
554,0.004557137
555,0.004633427
556,0.004376984
557,0.004464751
558,0.004447663
559,0.004333522
560,0.004486048
561,0.004012512
562,0.004306118
563,0.005112763
564,0.005553289
565,0.005194286
566,0.005031792
567,0.005677249
568,0.005053204
569,0.005554788
570,0.005855362
571,0.005390675
572,0.005739313
573,0.005886166
574,0.006479978
575,0.006103225
576,0.005809823
577,0.005530208
578,0.005452777
579,0.005535595
580,0.006405309
581,0.004384905
582,0.004039195
583,0.004012943
584,0.004140913
585,0.004223642
586,0.00421103
587,0.00429586
588,0.004708741
589,0.004502448
590,0.004100543
591,0.003901269
592,0.004610659
593,0.004074752
594,0.00437599
595,0.004445063
596,0.004924988
597,0.004530699
598,0.004484161
599,0.003894248
600,0.004623139
601,0.004515762
602,0.01143389
603,0.01089644
604,0.01152164
605,0.01149129
606,0.003684535
607,0.004316708
608,0.005119593
