Frame,Variance
0,0
1,0.00700238
2,0.006952402
3,0.006935625
4,0.006948689
5,0.006868312
6,0.006860832
7,0.006860685
8,0.007064314
9,0.006618993
10,0.006967097
11,0.006711057
12,0.006485563
13,0.006620258
14,0.006780687
15,0.006886261
16,0.00687141
17,0.006426876
18,0.006549794
19,0.006430817
20,0.006198111
21,0.006475001
22,0.006341069
23,0.005981792
24,0.005868631
25,0.006168459
26,0.006007735
27,0.005554936
28,0.005396542
29,0.005399808
30,0.005721752
31,0.005685628
32,0.005395679
33,0.004898519
34,0.005040957
35,0.004873774
36,0.00466081
37,0.005515972
38,0.005330934
39,0.004869549
40,0.006222615
41,0.006300482
42,0.006599355
43,0.006839445
44,0.007836763
45,0.007602361
46,0.007142386
47,0.007006403
48,0.007263101
49,0.006787593
50,0.00570072
51,0.005504942
52,0.0066147
53,0.006826105
54,0.006264932
55,0.005640175
56,0.005887968
57,0.008248836
58,0.008350751
59,0.008421028
60,0.008522718
61,0.009348824
62,0.009109608
63,0.008704378
64,0.01324326
65,0.01304692
66,0.01367114
67,0.01391374
68,0.01351518
69,0.014059
70,0.01393868
71,0.007960514
72,0.007736034
73,0.008940905
74,0.008599934
75,0.008615178
76,0.008412803
77,0.009108267
78,0.01598508
79,0.01563249
80,0.01588001
81,0.01546343
82,0.01593342
83,0.01352291
84,0.01374979
85,0.02213747
86,0.02226546
87,0.02183665
88,0.01779152
89,0.01792617
90,0.01811045
91,0.01807172
92,0.02136896
93,0.02224283
94,0.02214899
95,0.02208147
96,0.02245835
97,0.02249651
98,0.02202556
99,0.02401182
100,0.02238734
101,0.02505993
102,0.0246155
103,0.02463024
104,0.02249323
105,0.02301533
106,0.03365995
107,0.03333196
108,0.03327762
109,0.03322937
110,0.03306944
111,0.0324866
112,0.03187546
113,0.02404554
114,0.0233195
115,0.02363612
116,0.0240701
117,0.02346581
118,0.02398744
119,0.02462574
120,0.02154509
121,0.02115865
122,0.02169994
123,0.0213692
124,0.02137394
125,0.02215894
126,0.02249614
127,0.01744731
128,0.01677176
129,0.002779477
130,0.002569164
131,0.001824316
132,0.002010906
133,0.002655185
134,0.002383771
135,0.006092289
136,0.006114364
137,0.006739812
138,0.006592809
139,0.006650318
140,0.006337387
141,0.006762251
142,0.00640488
143,0.006325458
144,0.006047827
145,0.006031587
146,0.005717601
147,0.005564196
148,0.005606887
149,0.005287697
150,0.007799277
151,0.005171581
152,0.004343749
153,0.004320997
154,0.004212474
155,0.002545255
156,0.001676958
157,0.001373302
158,0.0009443986
159,0.001172373
160,0.001226596
161,0.001533021
162,0.001730883
163,0.002204076
164,0.00195121
165,0.001680515
166,0.001168084
167,0.001015659
168,0.00123128
169,0.0017548
170,0.001608372
171,0.001948288
172,0.003204754
173,0.003427052
174,0.003238665
175,0.002888786
176,0.001801796
177,0.002190693
178,0.003384265
179,0.003426808
180,0.003695756
181,0.00439011
182,0.003483157
183,0.004060864
184,0.003159765
185,0.006200787
186,0.002909478
187,0.003100055
188,0.002262604
189,0.002562465
190,0.002422329
191,0.003520152
192,0.003922715
193,0.003939048
194,0.004320323
195,0.005375378
196,0.006149494
197,0.003916214
198,0.00348581
199,0.003523114
200,0.003511003
201,0.003189668
202,0.001923442
203,0.001935054
204,0.001249804
205,0.001610438
206,0.00144787
207,0.005708639
208,0.008258855
209,0.004497418
210,0.004426837
211,0.002631191
212,0.001276233
213,0.002284845
214,0.001291037
215,0.001976162
216,0.001506799
217,0.002108409
218,0.002126708
219,0.002283927
220,0.001856746
221,0.001409224
222,0.001361889
223,0.001210867
224,0.001358355
225,0.002261149
226,0.002079195
227,0.002502101
228,0.001841127
229,0.00191797
230,0.001759425
231,0.001815963
232,0.002006973
233,0.002088843
234,0.001809473
235,0.001807134
236,0.001483964
237,0.001785229
238,0.001788646
239,0.002335681
240,0.002573271
241,0.001833289
242,0.001829291
243,0.002237835
244,0.002126437
245,0.002099447
246,0.00188039
247,0.002006992
248,0.001949113
249,0.002007142
250,0.001759351
251,0.001609515
252,0.001585082
253,0.001669613
254,0.001758663
255,0.001592528
256,0.001831568
257,0.001479472
258,0.001466902
259,0.001273041
260,0.00163504
261,0.001647967
262,0.001438785
263,0.001284469
264,0.001480383
265,0.001434549
266,0.001465264
267,0.001830455
268,0.001842063
269,0.001768387
270,0.001738374
271,0.00192561
272,0.001934199
273,0.001965553
274,0.001988007
275,0.002013043
276,0.002680141
277,0.002692052
278,0.001979372
279,0.002003778
280,0.002207861
281,0.001933324
282,0.001850779
283,0.002163341
284,0.002753892
285,0.002577777
286,0.003152052
287,0.002924768
288,0.002130174
289,0.002946389
290,0.002351141
291,0.002289656
292,0.00262258
293,0.003358089
294,0.002972316
295,0.00220402
296,0.00214415
297,0.002325646
298,0.002082502
299,0.001825513
300,0.002883448
301,0.002087769
302,0.002158893
303,0.002668936
304,0.002094704
